"id","room_id/id","noted_date","temp","out/in"
"__export__.temp_log_194352_6ddaf76c","Room Admin","2018-07-12T23:22:00","36","Out"
"__export__.temp_log_194351_24e10635","Room Admin","2018-07-12T23:21:00","29","In"
"__export__.temp_log_194350_cff77e81","Room Admin","2018-07-12T23:21:00","29","In"
"__export__.temp_log_194349_f4495cc5","Room Admin","2018-07-12T23:20:00","36","Out"
"__export__.temp_log_194348_c751e110","Room Admin","2018-07-12T23:20:00","36","Out"
"__export__.temp_log_194346_cf5abafe","Room Admin","2018-07-12T23:19:00","29","In"
"__export__.temp_log_194347_cd085cdb","Room Admin","2018-07-12T23:19:00","29","In"
"__export__.temp_log_194340_6e7ce7cd","Room Admin","2018-07-12T23:18:00","36","Out"
"__export__.temp_log_194341_aef966b4","Room Admin","2018-07-12T23:18:00","36","Out"
"__export__.temp_log_194339_e1efbc11","Room Admin","2018-07-12T23:17:00","29","In"
"__export__.temp_log_194338_a771bb5e","Room Admin","2018-07-12T23:17:00","29","In"
"__export__.temp_log_194334_45f8e062","Room Admin","2018-07-12T23:16:00","36","Out"
"__export__.temp_log_194335_3e2255e7","Room Admin","2018-07-12T23:16:00","36","Out"
"__export__.temp_log_194331_ee91c118","Room Admin","2018-07-12T23:15:00","29","In"
"__export__.temp_log_194330_a5908400","Room Admin","2018-07-12T23:15:00","29","In"
"__export__.temp_log_194323_323ba8d3","Room Admin","2018-07-12T23:13:00","29","In"
"__export__.temp_log_194322_4adc5ecd","Room Admin","2018-07-12T23:13:00","29","In"
"__export__.temp_log_194319_f0e5f1ae","Room Admin","2018-07-12T23:11:00","29","In"
"__export__.temp_log_194318_bdf839f5","Room Admin","2018-07-12T23:11:00","29","In"
"__export__.temp_log_194313_2f7d524c","Room Admin","2018-07-12T23:09:00","29","In"
"__export__.temp_log_194312_b013b984","Room Admin","2018-07-12T23:09:00","29","In"
"__export__.temp_log_194310_15ee5e7e","Room Admin","2018-07-12T23:08:00","37","Out"
"__export__.temp_log_194308_61a6f9fd","Room Admin","2018-07-12T23:08:00","37","Out"
"__export__.temp_log_194305_e98ab26e","Room Admin","2018-07-12T23:07:00","29","In"
"__export__.temp_log_194304_51ee1841","Room Admin","2018-07-12T23:07:00","29","In"
"__export__.temp_log_194301_bb9bf272","Room Admin","2018-07-12T23:05:00","29","In"
"__export__.temp_log_194300_6ef0e9aa","Room Admin","2018-07-12T23:05:00","29","In"
"__export__.temp_log_194299_8e7950bf","Room Admin","2018-07-12T23:04:00","36","Out"
"__export__.temp_log_194297_d440a5c4","Room Admin","2018-07-12T23:04:00","36","Out"
"__export__.temp_log_194293_be7ace3a","Room Admin","2018-07-12T23:03:00","29","In"
"__export__.temp_log_194292_06f4df7f","Room Admin","2018-07-12T23:03:00","29","In"
"__export__.temp_log_194287_eddd802a","Room Admin","2018-07-12T22:59:00","29","In"
"__export__.temp_log_194286_fa306912","Room Admin","2018-07-12T22:59:00","29","In"
"__export__.temp_log_194283_56ab9866","Room Admin","2018-07-12T22:57:00","29","In"
"__export__.temp_log_194282_0bab890f","Room Admin","2018-07-12T22:57:00","29","In"
"__export__.temp_log_194281_a2e3e73a","Room Admin","2018-07-12T22:55:00","29","In"
"__export__.temp_log_194280_129acaa0","Room Admin","2018-07-12T22:55:00","29","In"
"__export__.temp_log_194275_43b4421d","Room Admin","2018-07-12T22:52:00","36","Out"
"__export__.temp_log_194274_e9d7188e","Room Admin","2018-07-12T22:52:00","36","Out"
"__export__.temp_log_194271_60487322","Room Admin","2018-07-12T22:51:00","29","In"
"__export__.temp_log_194270_f11f63f8","Room Admin","2018-07-12T22:51:00","29","In"
"__export__.temp_log_194269_589f2d14","Room Admin","2018-07-12T22:50:00","37","Out"
"__export__.temp_log_194268_2690883f","Room Admin","2018-07-12T22:50:00","37","Out"
"__export__.temp_log_194258_4cccbbb4","Room Admin","2018-07-12T22:47:00","29","In"
"__export__.temp_log_194259_0e2545b9","Room Admin","2018-07-12T22:47:00","29","In"
"__export__.temp_log_194255_342dd01c","Room Admin","2018-07-12T22:45:00","29","In"
"__export__.temp_log_194254_16fbbcbd","Room Admin","2018-07-12T22:44:00","29","In"
"__export__.temp_log_194248_79426673","Room Admin","2018-07-12T22:43:00","29","In"
"__export__.temp_log_194249_7ce026af","Room Admin","2018-07-12T22:42:00","29","In"
"__export__.temp_log_194237_b9552510","Room Admin","2018-07-12T22:39:00","29","In"
"__export__.temp_log_194236_418aa752","Room Admin","2018-07-12T22:38:00","29","In"
"__export__.temp_log_194233_42e80f6b","Room Admin","2018-07-12T22:37:00","29","In"
"__export__.temp_log_194232_1514c12a","Room Admin","2018-07-12T22:36:00","29","In"
"__export__.temp_log_194229_84beecf2","Room Admin","2018-07-12T22:35:00","29","In"
"__export__.temp_log_194228_b3e44483","Room Admin","2018-07-12T22:34:00","29","In"
"__export__.temp_log_194225_84b9e348","Room Admin","2018-07-12T22:32:00","36","Out"
"__export__.temp_log_194224_2483268a","Room Admin","2018-07-12T22:32:00","36","Out"
"__export__.temp_log_194218_c4e38b0f","Room Admin","2018-07-12T22:30:00","37","Out"
"__export__.temp_log_194219_e72e8eab","Room Admin","2018-07-12T22:30:00","37","Out"
"__export__.temp_log_194211_510c2d3e","Room Admin","2018-07-12T22:28:00","36","Out"
"__export__.temp_log_194210_f3a78a68","Room Admin","2018-07-12T22:28:00","36","Out"
"__export__.temp_log_194203_acf9e745","Room Admin","2018-07-12T22:25:00","29","In"
"__export__.temp_log_194202_477eb83d","Room Admin","2018-07-12T22:24:00","29","In"
"__export__.temp_log_194199_f4c417cf","Room Admin","2018-07-12T22:24:00","36","Out"
"__export__.temp_log_194198_15189e1a","Room Admin","2018-07-12T22:24:00","36","Out"
"__export__.temp_log_194195_31c7e13e","Room Admin","2018-07-12T22:23:00","29","In"
"__export__.temp_log_194194_62d36a9b","Room Admin","2018-07-12T22:22:00","29","In"
"__export__.temp_log_194190_af4107c5","Room Admin","2018-07-12T22:22:00","36","Out"
"__export__.temp_log_194191_91b7bd46","Room Admin","2018-07-12T22:22:00","36","Out"
"__export__.temp_log_194187_c23520ca","Room Admin","2018-07-12T22:20:00","36","Out"
"__export__.temp_log_194186_5fef47c0","Room Admin","2018-07-12T22:20:00","36","Out"
"__export__.temp_log_194183_0f2e998c","Room Admin","2018-07-12T22:18:00","36","Out"
"__export__.temp_log_194182_d84966aa","Room Admin","2018-07-12T22:18:00","36","Out"
"__export__.temp_log_194175_e378910a","Room Admin","2018-07-12T22:14:00","29","In"
"__export__.temp_log_194174_158ef1c9","Room Admin","2018-07-12T22:14:00","29","In"
"__export__.temp_log_194172_02e477d8","Room Admin","2018-07-12T22:14:00","36","Out"
"__export__.temp_log_194173_f1417c58","Room Admin","2018-07-12T22:14:00","36","Out"
"__export__.temp_log_194166_7ccf26b6","Room Admin","2018-07-12T22:12:00","36","Out"
"__export__.temp_log_194167_9100199d","Room Admin","2018-07-12T22:12:00","36","Out"
"__export__.temp_log_194159_c3e7d691","Room Admin","2018-07-12T22:08:00","29","In"
"__export__.temp_log_194158_5763dca9","Room Admin","2018-07-12T22:08:00","29","In"
"__export__.temp_log_194146_3a4e1e3c","Room Admin","2018-07-12T22:04:00","29","In"
"__export__.temp_log_194147_eea3ca5e","Room Admin","2018-07-12T22:04:00","29","In"
"__export__.temp_log_194143_3e6c189a","Room Admin","2018-07-12T22:04:00","37","Out"
"__export__.temp_log_194142_1ebda15c","Room Admin","2018-07-12T22:04:00","37","Out"
"__export__.temp_log_194138_d8bbd0c9","Room Admin","2018-07-12T22:02:00","36","Out"
"__export__.temp_log_194139_d02e4982","Room Admin","2018-07-12T22:02:00","36","Out"
"__export__.temp_log_194134_daf0f4e9","Room Admin","2018-07-12T22:00:00","29","In"
"__export__.temp_log_194135_b80c055c","Room Admin","2018-07-12T22:00:00","29","In"
"__export__.temp_log_194133_a589338e","Room Admin","2018-07-12T22:00:00","36","Out"
"__export__.temp_log_194132_ea1900ec","Room Admin","2018-07-12T22:00:00","36","Out"
"__export__.temp_log_194129_9a96768c","Room Admin","2018-07-12T21:58:00","29","In"
"__export__.temp_log_194128_eef09767","Room Admin","2018-07-12T21:58:00","29","In"
"__export__.temp_log_194123_00b173ee","Room Admin","2018-07-12T21:56:00","29","In"
"__export__.temp_log_194122_834cb0b0","Room Admin","2018-07-12T21:56:00","29","In"
"__export__.temp_log_194115_cafc35b8","Room Admin","2018-07-12T21:52:00","29","In"
"__export__.temp_log_194114_ffd2af01","Room Admin","2018-07-12T21:52:00","29","In"
"__export__.temp_log_194107_04d6d4c0","Room Admin","2018-07-12T21:46:00","29","In"
"__export__.temp_log_194106_96f6d512","Room Admin","2018-07-12T21:46:00","29","In"
"__export__.temp_log_194098_acadf5c7","Room Admin","2018-07-12T21:44:00","29","In"
"__export__.temp_log_194099_3d3574f9","Room Admin","2018-07-12T21:44:00","29","In"
"__export__.temp_log_194097_c18c9631","Room Admin","2018-07-12T21:42:00","29","In"
"__export__.temp_log_194096_5d70cf74","Room Admin","2018-07-12T21:42:00","29","In"
"__export__.temp_log_194087_8db9a6e2","Room Admin","2018-07-12T21:38:00","29","In"
"__export__.temp_log_194086_fbc60b20","Room Admin","2018-07-12T21:38:00","29","In"
"__export__.temp_log_194081_6b636556","Room Admin","2018-07-12T21:36:00","30","In"
"__export__.temp_log_194080_9c52f1da","Room Admin","2018-07-12T21:36:00","30","In"
"__export__.temp_log_194073_f0a25200","Room Admin","2018-07-12T21:34:00","29","In"
"__export__.temp_log_194072_ba3e4151","Room Admin","2018-07-12T21:34:00","29","In"
"__export__.temp_log_194070_fd2d745f","Room Admin","2018-07-12T21:34:00","30","In"
"__export__.temp_log_194071_ac77d95a","Room Admin","2018-07-12T21:34:00","30","In"
"__export__.temp_log_194065_3f82be38","Room Admin","2018-07-12T21:32:00","29","In"
"__export__.temp_log_194064_75c34f4d","Room Admin","2018-07-12T21:32:00","29","In"
"__export__.temp_log_194057_a2c88a99","Room Admin","2018-07-12T21:30:00","29","In"
"__export__.temp_log_194056_f43f7983","Room Admin","2018-07-12T21:30:00","29","In"
"__export__.temp_log_194050_6e280363","Room Admin","2018-07-12T21:28:00","29","In"
"__export__.temp_log_194051_fc3ef93a","Room Admin","2018-07-12T21:28:00","29","In"
"__export__.temp_log_194049_77476829","Room Admin","2018-07-12T21:28:00","30","In"
"__export__.temp_log_194048_953e1ee9","Room Admin","2018-07-12T21:28:00","30","In"
"__export__.temp_log_194043_91db3085","Room Admin","2018-07-12T21:26:00","30","In"
"__export__.temp_log_194042_57c83490","Room Admin","2018-07-12T21:26:00","30","In"
"__export__.temp_log_194035_d0cd6b8a","Room Admin","2018-07-12T21:24:00","29","In"
"__export__.temp_log_194034_188d73b5","Room Admin","2018-07-12T21:24:00","29","In"
"__export__.temp_log_194031_27d0d8e1","Room Admin","2018-07-12T21:22:00","30","In"
"__export__.temp_log_194030_5a5fabd2","Room Admin","2018-07-12T21:22:00","30","In"
"__export__.temp_log_194029_5def2f00","Room Admin","2018-07-12T21:22:00","37","Out"
"__export__.temp_log_194028_295632bf","Room Admin","2018-07-12T21:22:00","37","Out"
"__export__.temp_log_194022_3e13ce31","Room Admin","2018-07-12T21:20:00","30","In"
"__export__.temp_log_194021_4e4f3260","Room Admin","2018-07-12T21:20:00","30","In"
"__export__.temp_log_194017_9615feb4","Room Admin","2018-07-12T21:18:00","37","Out"
"__export__.temp_log_194016_53f2fff1","Room Admin","2018-07-12T21:18:00","37","Out"
"__export__.temp_log_194010_d50ec98b","Room Admin","2018-07-12T21:16:00","29","In"
"__export__.temp_log_194011_69b12c92","Room Admin","2018-07-12T21:16:00","29","In"
"__export__.temp_log_194007_988db992","Room Admin","2018-07-12T21:14:00","29","In"
"__export__.temp_log_194006_e4f4d8b2","Room Admin","2018-07-12T21:14:00","29","In"
"__export__.temp_log_194005_f879fe2b","Room Admin","2018-07-12T21:14:00","37","Out"
"__export__.temp_log_194004_a3af10c3","Room Admin","2018-07-12T21:14:00","37","Out"
"__export__.temp_log_193999_c0c5c0be","Room Admin","2018-07-12T21:12:00","29","In"
"__export__.temp_log_193998_89136e8b","Room Admin","2018-07-12T21:12:00","29","In"
"__export__.temp_log_193990_f3215e61","Room Admin","2018-07-12T21:10:00","29","In"
"__export__.temp_log_193991_098685a8","Room Admin","2018-07-12T21:10:00","29","In"
"__export__.temp_log_193989_9618f873","Room Admin","2018-07-12T21:10:00","37","Out"
"__export__.temp_log_193988_e08712e6","Room Admin","2018-07-12T21:10:00","37","Out"
"__export__.temp_log_193982_5b49a287","Room Admin","2018-07-12T21:08:00","29","In"
"__export__.temp_log_193983_d4440d1f","Room Admin","2018-07-12T21:08:00","29","In"
"__export__.temp_log_193979_7edc5bd2","Room Admin","2018-07-12T21:06:00","29","In"
"__export__.temp_log_193978_4ea26a90","Room Admin","2018-07-12T21:06:00","29","In"
"__export__.temp_log_193972_189f3a94","Room Admin","2018-07-12T21:02:00","29","In"
"__export__.temp_log_193973_5afa56c6","Room Admin","2018-07-12T21:02:00","29","In"
"__export__.temp_log_193971_18f9e403","Room Admin","2018-07-12T21:02:00","37","Out"
"__export__.temp_log_193970_af595579","Room Admin","2018-07-12T21:02:00","37","Out"
"__export__.temp_log_193965_3e000704","Room Admin","2018-07-12T20:58:00","29","In"
"__export__.temp_log_193964_3dd47169","Room Admin","2018-07-12T20:58:00","29","In"
"__export__.temp_log_193963_59ae7064","Room Admin","2018-07-12T20:58:00","37","Out"
"__export__.temp_log_193962_4aba8cff","Room Admin","2018-07-12T20:58:00","37","Out"
"__export__.temp_log_193959_242bdcbc","Room Admin","2018-07-12T20:56:00","29","In"
"__export__.temp_log_193958_4398d75c","Room Admin","2018-07-12T20:56:00","29","In"
"__export__.temp_log_193956_9b868b11","Room Admin","2018-07-12T20:56:00","30","In"
"__export__.temp_log_193954_709aae2d","Room Admin","2018-07-12T20:56:00","30","In"
"__export__.temp_log_193955_6bda133f","Room Admin","2018-07-12T20:56:00","37","Out"
"__export__.temp_log_193952_94c805d9","Room Admin","2018-07-12T20:56:00","37","Out"
"__export__.temp_log_193945_140da819","Room Admin","2018-07-12T20:54:00","29","In"
"__export__.temp_log_193944_471cf3a9","Room Admin","2018-07-12T20:54:00","29","In"
"__export__.temp_log_193939_b4fd1abc","Room Admin","2018-07-12T20:52:00","29","In"
"__export__.temp_log_193938_fbd41a10","Room Admin","2018-07-12T20:52:00","29","In"
"__export__.temp_log_193937_aeb9e5fa","Room Admin","2018-07-12T20:52:00","37","Out"
"__export__.temp_log_193936_533d2ef8","Room Admin","2018-07-12T20:52:00","37","Out"
"__export__.temp_log_193925_df498136","Room Admin","2018-07-12T20:48:00","29","In"
"__export__.temp_log_193924_6395728c","Room Admin","2018-07-12T20:48:00","29","In"
"__export__.temp_log_193922_57339f6b","Room Admin","2018-07-12T20:48:00","37","Out"
"__export__.temp_log_193923_64af390f","Room Admin","2018-07-12T20:48:00","37","Out"
"__export__.temp_log_193912_7b66273f","Room Admin","2018-07-12T20:44:00","29","In"
"__export__.temp_log_193913_0bc3ad2c","Room Admin","2018-07-12T20:44:00","29","In"
"__export__.temp_log_193911_dd4f56d8","Room Admin","2018-07-12T20:44:00","30","In"
"__export__.temp_log_193910_d845b9b0","Room Admin","2018-07-12T20:44:00","30","In"
"__export__.temp_log_193907_c4437255","Room Admin","2018-07-12T20:42:00","29","In"
"__export__.temp_log_193906_943ad71f","Room Admin","2018-07-12T20:42:00","29","In"
"__export__.temp_log_193903_f2dd4eb6","Room Admin","2018-07-12T20:40:00","29","In"
"__export__.temp_log_193902_f818df83","Room Admin","2018-07-12T20:40:00","29","In"
"__export__.temp_log_193891_241cbd71","Room Admin","2018-07-12T20:34:00","29","In"
"__export__.temp_log_193890_672b1379","Room Admin","2018-07-12T20:34:00","29","In"
"__export__.temp_log_193887_a130bb6a","Room Admin","2018-07-12T20:32:00","29","In"
"__export__.temp_log_193886_ff0eed26","Room Admin","2018-07-12T20:32:00","29","In"
"__export__.temp_log_193876_3e57c4bb","Room Admin","2018-07-12T20:30:00","37","Out"
"__export__.temp_log_193875_15563b88","Room Admin","2018-07-12T20:30:00","37","Out"
"__export__.temp_log_193868_b7833858","Room Admin","2018-07-12T20:28:00","29","In"
"__export__.temp_log_193869_ded2354d","Room Admin","2018-07-12T20:28:00","29","In"
"__export__.temp_log_193866_e159ae47","Room Admin","2018-07-12T20:28:00","30","In"
"__export__.temp_log_193867_ddb8d126","Room Admin","2018-07-12T20:28:00","30","In"
"__export__.temp_log_193863_e5e2b7de","Room Admin","2018-07-12T20:26:00","29","In"
"__export__.temp_log_193862_d4240019","Room Admin","2018-07-12T20:26:00","29","In"
"__export__.temp_log_193861_f852cf83","Room Admin","2018-07-12T20:26:00","38","Out"
"__export__.temp_log_193858_42026c95","Room Admin","2018-07-12T20:26:00","38","Out"
"__export__.temp_log_193860_80f1bac5","Room Admin","2018-07-12T20:26:00","30","In"
"__export__.temp_log_193859_11848c2d","Room Admin","2018-07-12T20:26:00","30","In"
"__export__.temp_log_193855_316ff885","Room Admin","2018-07-12T20:24:00","29","In"
"__export__.temp_log_193854_12425b2b","Room Admin","2018-07-12T20:24:00","29","In"
"__export__.temp_log_193850_31835823","Room Admin","2018-07-12T20:22:00","30","In"
"__export__.temp_log_193851_dbdf9533","Room Admin","2018-07-12T20:22:00","30","In"
"__export__.temp_log_193847_03047372","Room Admin","2018-07-12T20:20:00","30","In"
"__export__.temp_log_193846_231dea03","Room Admin","2018-07-12T20:20:00","30","In"
"__export__.temp_log_193845_72c0b197","Room Admin","2018-07-12T20:18:00","29","In"
"__export__.temp_log_193844_ae3291a7","Room Admin","2018-07-12T20:18:00","29","In"
"__export__.temp_log_193843_a559e5e6","Room Admin","2018-07-12T20:18:00","37","Out"
"__export__.temp_log_193840_899aa20f","Room Admin","2018-07-12T20:18:00","37","Out"
"__export__.temp_log_193841_5e6cd5f4","Room Admin","2018-07-12T20:18:00","30","In"
"__export__.temp_log_193842_838c3ab0","Room Admin","2018-07-12T20:18:00","30","In"
"__export__.temp_log_193839_9094c400","Room Admin","2018-07-12T20:16:00","29","In"
"__export__.temp_log_193838_cbb7a53f","Room Admin","2018-07-12T20:16:00","29","In"
"__export__.temp_log_193837_528b1d99","Room Admin","2018-07-12T20:16:00","37","Out"
"__export__.temp_log_193835_bda59d21","Room Admin","2018-07-12T20:16:00","37","Out"
"__export__.temp_log_193836_8f82c5db","Room Admin","2018-07-12T20:16:00","30","In"
"__export__.temp_log_193834_f49a758f","Room Admin","2018-07-12T20:16:00","30","In"
"__export__.temp_log_193832_02a863e0","Room Admin","2018-07-12T20:14:00","29","In"
"__export__.temp_log_193833_cc1a6eef","Room Admin","2018-07-12T20:14:00","29","In"
"__export__.temp_log_193830_fa7db083","Room Admin","2018-07-12T20:14:00","36","Out"
"__export__.temp_log_193831_d2367fe2","Room Admin","2018-07-12T20:14:00","36","Out"
"__export__.temp_log_193826_b48e2fc5","Room Admin","2018-07-12T20:12:00","37","Out"
"__export__.temp_log_193827_196a93db","Room Admin","2018-07-12T20:12:00","37","Out"
"__export__.temp_log_193820_b856187c","Room Admin","2018-07-12T20:10:00","29","In"
"__export__.temp_log_193821_fbb2a1a6","Room Admin","2018-07-12T20:10:00","29","In"
"__export__.temp_log_193819_3e24eebe","Room Admin","2018-07-12T20:10:00","38","Out"
"__export__.temp_log_193818_f378000b","Room Admin","2018-07-12T20:10:00","38","Out"
"__export__.temp_log_193813_af167119","Room Admin","2018-07-12T20:08:00","37","Out"
"__export__.temp_log_193812_7991583f","Room Admin","2018-07-12T20:08:00","37","Out"
"__export__.temp_log_193809_3e56ffa5","Room Admin","2018-07-12T20:04:00","29","In"
"__export__.temp_log_193808_bb2d21ab","Room Admin","2018-07-12T20:04:00","29","In"
"__export__.temp_log_193807_73d4a834","Room Admin","2018-07-12T20:04:00","37","Out"
"__export__.temp_log_193806_917b2b83","Room Admin","2018-07-12T20:04:00","37","Out"
"__export__.temp_log_193800_08adfb47","Room Admin","2018-07-12T20:02:00","29","In"
"__export__.temp_log_193801_c84b5244","Room Admin","2018-07-12T20:02:00","29","In"
"__export__.temp_log_193799_53a613c1","Room Admin","2018-07-12T20:02:00","37","Out"
"__export__.temp_log_193798_d00e48f1","Room Admin","2018-07-12T20:02:00","37","Out"
"__export__.temp_log_193795_66775eb0","Room Admin","2018-07-12T20:00:00","29","In"
"__export__.temp_log_193794_d903d6ce","Room Admin","2018-07-12T20:00:00","29","In"
"__export__.temp_log_193792_be036951","Room Admin","2018-07-12T20:00:00","36","Out"
"__export__.temp_log_193793_4df9cc64","Room Admin","2018-07-12T20:00:00","36","Out"
"__export__.temp_log_193788_26dedc75","Room Admin","2018-07-12T19:56:00","29","In"
"__export__.temp_log_193789_4200f372","Room Admin","2018-07-12T19:56:00","29","In"
"__export__.temp_log_193782_4bea19f3","Room Admin","2018-07-12T19:54:00","29","In"
"__export__.temp_log_193783_ba843c08","Room Admin","2018-07-12T19:54:00","29","In"
"__export__.temp_log_193781_5cba559d","Room Admin","2018-07-12T19:54:00","36","Out"
"__export__.temp_log_193780_1f80e865","Room Admin","2018-07-12T19:54:00","36","Out"
"__export__.temp_log_193772_02bb0477","Room Admin","2018-07-12T19:52:00","29","In"
"__export__.temp_log_193773_bdd8cff7","Room Admin","2018-07-12T19:52:00","29","In"
"__export__.temp_log_193771_f668dc5d","Room Admin","2018-07-12T19:50:00","29","In"
"__export__.temp_log_193769_c825c5df","Room Admin","2018-07-12T19:50:00","29","In"
"__export__.temp_log_193770_951e026e","Room Admin","2018-07-12T19:50:00","36","Out"
"__export__.temp_log_193768_b6ba236d","Room Admin","2018-07-12T19:50:00","36","Out"
"__export__.temp_log_193758_f14995ea","Room Admin","2018-07-12T19:48:00","29","In"
"__export__.temp_log_193759_9b8d3b5e","Room Admin","2018-07-12T19:48:00","29","In"
"__export__.temp_log_193757_976de6fc","Room Admin","2018-07-12T19:48:00","36","Out"
"__export__.temp_log_193756_06516480","Room Admin","2018-07-12T19:48:00","36","Out"
"__export__.temp_log_193753_43967000","Room Admin","2018-07-12T19:46:00","29","In"
"__export__.temp_log_193752_5e8bb39a","Room Admin","2018-07-12T19:46:00","29","In"
"__export__.temp_log_193751_9b35a8e9","Room Admin","2018-07-12T19:44:00","29","In"
"__export__.temp_log_193750_e48b032f","Room Admin","2018-07-12T19:44:00","29","In"
"__export__.temp_log_193746_57740f72","Room Admin","2018-07-12T19:42:00","29","In"
"__export__.temp_log_193747_2cc2a6f5","Room Admin","2018-07-12T19:42:00","29","In"
"__export__.temp_log_193744_ac933b98","Room Admin","2018-07-12T19:42:00","37","Out"
"__export__.temp_log_193745_01332857","Room Admin","2018-07-12T19:42:00","37","Out"
"__export__.temp_log_193741_ed6d5ea1","Room Admin","2018-07-12T19:40:00","37","Out"
"__export__.temp_log_193740_94347074","Room Admin","2018-07-12T19:40:00","37","Out"
"__export__.temp_log_193737_07f5945f","Room Admin","2018-07-12T19:38:00","37","Out"
"__export__.temp_log_193736_2bf660e2","Room Admin","2018-07-12T19:38:00","37","Out"
"__export__.temp_log_193735_02e9188c","Room Admin","2018-07-12T19:36:00","29","In"
"__export__.temp_log_193734_635b22e7","Room Admin","2018-07-12T19:36:00","29","In"
"__export__.temp_log_193733_bb0b5258","Room Admin","2018-07-12T19:36:00","37","Out"
"__export__.temp_log_193732_d47dd0e9","Room Admin","2018-07-12T19:36:00","37","Out"
"__export__.temp_log_193725_2370db45","Room Admin","2018-07-12T19:32:00","29","In"
"__export__.temp_log_193722_2c45728d","Room Admin","2018-07-12T19:32:00","29","In"
"__export__.temp_log_193723_5c8fb6c2","Room Admin","2018-07-12T19:32:00","37","Out"
"__export__.temp_log_193724_24e95e48","Room Admin","2018-07-12T19:32:00","37","Out"
"__export__.temp_log_193715_3250ed62","Room Admin","2018-07-12T19:30:00","36","Out"
"__export__.temp_log_193714_bf6237d8","Room Admin","2018-07-12T19:30:00","36","Out"
"__export__.temp_log_193709_5b95ec4c","Room Admin","2018-07-12T19:28:00","29","In"
"__export__.temp_log_193708_74e2424f","Room Admin","2018-07-12T19:28:00","29","In"
"__export__.temp_log_193707_cbfe4ed2","Room Admin","2018-07-12T19:28:00","37","Out"
"__export__.temp_log_193706_a6b0d452","Room Admin","2018-07-12T19:28:00","37","Out"
"__export__.temp_log_193701_c9cef5df","Room Admin","2018-07-12T19:26:00","29","In"
"__export__.temp_log_193702_3386ee9a","Room Admin","2018-07-12T19:26:00","29","In"
"__export__.temp_log_193700_bdafde6d","Room Admin","2018-07-12T19:26:00","38","Out"
"__export__.temp_log_193703_18ac6c23","Room Admin","2018-07-12T19:26:00","38","Out"
"__export__.temp_log_193693_80ce71a5","Room Admin","2018-07-12T19:24:00","29","In"
"__export__.temp_log_193692_a0d323bb","Room Admin","2018-07-12T19:24:00","37","Out"
"__export__.temp_log_193691_bce90790","Room Admin","2018-07-12T19:24:00","29","In"
"__export__.temp_log_193690_20e22c08","Room Admin","2018-07-12T19:24:00","37","Out"
"__export__.temp_log_193683_7e66b024","Room Admin","2018-07-12T19:22:00","29","In"
"__export__.temp_log_193681_b5c0bd9b","Room Admin","2018-07-12T19:22:00","37","Out"
"__export__.temp_log_193682_bc358bc2","Room Admin","2018-07-12T19:22:00","29","In"
"__export__.temp_log_193680_9872a8d8","Room Admin","2018-07-12T19:22:00","37","Out"
"__export__.temp_log_193675_c185648c","Room Admin","2018-07-12T19:20:00","38","Out"
"__export__.temp_log_193677_1aca2b30","Room Admin","2018-07-12T19:20:00","38","Out"
"__export__.temp_log_193667_4c150814","Room Admin","2018-07-12T19:16:00","29","In"
"__export__.temp_log_193666_9a6bea89","Room Admin","2018-07-12T19:16:00","29","In"
"__export__.temp_log_193663_7b44ded3","Room Admin","2018-07-12T19:14:00","29","In"
"__export__.temp_log_193662_5db2276e","Room Admin","2018-07-12T19:14:00","29","In"
"__export__.temp_log_193658_b9f380a0","Room Admin","2018-07-12T19:12:00","37","Out"
"__export__.temp_log_193659_fc27f234","Room Admin","2018-07-12T19:12:00","37","Out"
"__export__.temp_log_193655_5947762e","Room Admin","2018-07-12T19:10:00","29","In"
"__export__.temp_log_193654_da84d0cc","Room Admin","2018-07-12T19:10:00","29","In"
"__export__.temp_log_193647_5c2ef24c","Room Admin","2018-07-12T19:08:00","37","Out"
"__export__.temp_log_193644_baecb955","Room Admin","2018-07-12T19:08:00","29","In"
"__export__.temp_log_193646_5395737e","Room Admin","2018-07-12T19:08:00","29","In"
"__export__.temp_log_193645_19e4fdd3","Room Admin","2018-07-12T19:08:00","37","Out"
"__export__.temp_log_193637_f5470f3e","Room Admin","2018-07-12T19:06:00","29","In"
"__export__.temp_log_193636_1735b35f","Room Admin","2018-07-12T19:06:00","29","In"
"__export__.temp_log_193633_10332994","Room Admin","2018-07-12T19:04:00","37","Out"
"__export__.temp_log_193632_afd1bfbd","Room Admin","2018-07-12T19:04:00","29","In"
"__export__.temp_log_193631_8d948476","Room Admin","2018-07-12T19:04:00","37","Out"
"__export__.temp_log_193630_1471be64","Room Admin","2018-07-12T19:04:00","29","In"
"__export__.temp_log_193625_5d9d2ce8","Room Admin","2018-07-12T19:02:00","37","Out"
"__export__.temp_log_193624_2bb46495","Room Admin","2018-07-12T19:02:00","29","In"
"__export__.temp_log_193621_f5ded637","Room Admin","2018-07-12T19:02:00","37","Out"
"__export__.temp_log_193622_8f16b489","Room Admin","2018-07-12T19:02:00","29","In"
"__export__.temp_log_193609_91179e9c","Room Admin","2018-07-12T18:58:00","38","Out"
"__export__.temp_log_193608_e37837fe","Room Admin","2018-07-12T18:58:00","29","In"
"__export__.temp_log_193606_00770a5a","Room Admin","2018-07-12T18:58:00","38","Out"
"__export__.temp_log_193607_7c52daff","Room Admin","2018-07-12T18:58:00","29","In"
